,State,County,Unnamed: 0,Tract,Drive,Carpooled,Transit,Walked,Other,MBSA,Service,Office,Construction,Production,IRural,IConstruction,IManufacturing,IWholesale,IRetail,IUtilities,IInformation,IFinance,IProfessional,ISocial,IRecreation,IOther,IPublic
564,idaho,latah,3433010,1890.0,55390.0,12005.0,710.0,11615.0,4020.0,36245.0,17300.0,20795.0,9880.0,6855.0,4785.0,5140.0,4715.0,755.0,10325.0,2340.0,1215.0,3005.0,6785.0,35910.0,9410.0,3480.0,3210.0
565,idaho,lemhi,1471665,145530.0,11255.0,2625.0,0.0,1220.0,410.0,5555.0,3185.0,3510.0,3565.0,2045.0,2100.0,2335.0,1000.0,180.0,2125.0,340.0,265.0,350.0,1575.0,2845.0,1895.0,1295.0,1555.0
566,idaho,lewis,1471890,141515.15,5670.0,630.0,20.0,705.0,130.0,2220.0,1735.0,1455.0,1410.0,800.0,1290.0,720.0,395.0,65.0,905.0,505.0,115.0,360.0,160.0,1410.0,730.0,255.0,710.0
567,idaho,lincoln,490680,47505.0,7235.0,1870.0,325.0,700.0,145.0,2425.0,2005.0,2300.0,3300.0,1735.0,1650.0,2625.0,695.0,295.0,980.0,615.0,105.0,320.0,740.0,1780.0,850.0,400.0,710.0
568,idaho,madison,2944605,285090.15,46950.0,13190.0,705.0,10035.0,2625.0,25450.0,16265.0,22605.0,9515.0,7620.0,2065.0,6065.0,4230.0,1965.0,11210.0,2485.0,1240.0,4220.0,8100.0,27380.0,7390.0,3185.0,1920.0
569,idaho,minidoka,2454525,242575.0,32555.0,5265.0,45.0,945.0,210.0,9605.0,7005.0,7345.0,8300.0,9590.0,5810.0,2550.0,7075.0,925.0,5200.0,2875.0,355.0,1695.0,1645.0,7465.0,2575.0,2185.0,1490.0
570,idaho,nez perce,4910925,479270.0,73680.0,9335.0,385.0,2355.0,1800.0,25375.0,16970.0,24405.0,10500.0,15360.0,2615.0,6715.0,12960.0,2110.0,11450.0,3690.0,1685.0,7540.0,4050.0,20075.0,10280.0,4660.0,4780.0
571,idaho,oneida,491230,48005.0,5925.0,1105.0,0.0,490.0,40.0,3015.0,1085.0,1640.0,1415.0,1295.0,1615.0,335.0,1255.0,40.0,1420.0,340.0,200.0,520.0,470.0,1025.0,510.0,305.0,415.0
572,idaho,owyhee,1473840,142520.15,13950.0,2580.0,95.0,1450.0,580.0,6715.0,3305.0,3770.0,5540.0,2910.0,4325.0,2805.0,2005.0,355.0,1835.0,1410.0,225.0,930.0,655.0,4385.0,1260.0,735.0,1315.0
573,idaho,payette,1965470,192050.0,34215.0,6105.0,0.0,1060.0,1145.0,12155.0,8595.0,11175.0,6295.0,8780.0,2895.0,2655.0,6875.0,1920.0,6225.0,2845.0,1115.0,1850.0,3430.0,7685.0,3480.0,2415.0,3610.0
574,idaho,power,982885,96015.0,12290.0,2755.0,95.0,535.0,315.0,5410.0,2540.0,2910.0,3275.0,2835.0,3910.0,680.0,1565.0,765.0,1310.0,1140.0,190.0,850.0,850.0,2740.0,1630.0,255.0,1085.0
575,idaho,shoshone,1474515,144045.0,20695.0,2325.0,80.0,1120.0,670.0,6425.0,5325.0,5285.0,5390.0,3075.0,2940.0,2515.0,1485.0,655.0,3360.0,1060.0,120.0,930.0,1895.0,5355.0,2715.0,1410.0,1060.0
576,idaho,teton,491555,48005.0,16260.0,4625.0,570.0,1310.0,235.0,7760.0,4295.0,6575.0,5995.0,2485.0,2030.0,6155.0,865.0,285.0,3090.0,1205.0,950.0,1565.0,1670.0,4085.0,3155.0,1295.0,760.0
577,idaho,twin falls,6884395,595.0,137600.0,16425.0,725.0,4090.0,2510.0,46765.0,26825.0,46705.0,27960.0,25400.0,15915.0,12805.0,17920.0,5050.0,26055.0,11310.0,3005.0,8160.0,10690.0,34920.0,12135.0,8470.0,7220.0
578,idaho,valley,1475865,145530.0,16110.0,2650.0,270.0,1640.0,715.0,8200.0,3680.0,5410.0,5340.0,2190.0,2550.0,4645.0,1155.0,460.0,2970.0,780.0,740.0,1340.0,1840.0,3915.0,2915.0,840.0,670.0
579,idaho,washington,1476090,145530.0,14710.0,2030.0,0.0,1215.0,870.0,6310.0,3865.0,4420.0,3105.0,3555.0,3275.0,1300.0,2130.0,825.0,2100.0,1265.0,235.0,1170.0,1150.0,4330.0,1295.0,800.0,1380.0
580,illinois,adams,8861265,3480.3000000000006,133180.0,14815.0,1135.0,4415.0,1515.0,49080.0,31060.0,42205.0,13190.0,29205.0,4475.0,8100.0,26620.0,6895.0,23755.0,7805.0,2850.0,9010.0,8145.0,41760.0,13700.0,7460.0,4165.0
581,illinois,alexander,1970270,191550.0,13125.0,1125.0,120.0,490.0,245.0,3445.0,4160.0,4220.0,1520.0,2220.0,475.0,595.0,1555.0,730.0,1375.0,995.0,225.0,865.0,745.0,4250.0,1155.0,740.0,1860.0
582,illinois,bond,1970670,190270.0,36115.0,2675.0,100.0,1605.0,215.0,12630.0,7335.0,10510.0,4475.0,7145.0,1515.0,3350.0,5145.0,1805.0,4400.0,2595.0,1325.0,2255.0,1710.0,9280.0,3520.0,2035.0,3160.0
583,illinois,boone,3449635,3635.1500000000005,98370.0,10660.0,210.0,1335.0,1815.0,34225.0,12850.0,31975.0,13650.0,26690.0,1830.0,9710.0,25950.0,5145.0,15360.0,7950.0,2210.0,7695.0,9305.0,20150.0,6360.0,4530.0,3195.0
584,illinois,brown,985835,97045.0,9465.0,460.0,0.0,215.0,150.0,3425.0,2560.0,2170.0,1775.0,1825.0,1160.0,1025.0,825.0,1360.0,630.0,685.0,0.0,545.0,215.0,2700.0,620.0,665.0,1325.0
585,illinois,bureau,4930675,482575.0,67255.0,7775.0,170.0,2975.0,805.0,19830.0,14010.0,21260.0,9640.0,19570.0,4860.0,5095.0,13820.0,3845.0,13080.0,6215.0,1390.0,3935.0,3790.0,16615.0,5630.0,4185.0,1850.0
586,illinois,calhoun,986435,95125.0,8420.0,1460.0,0.0,230.0,105.0,3175.0,2290.0,2105.0,1780.0,1590.0,515.0,1470.0,1220.0,540.0,770.0,920.0,150.0,560.0,780.0,1915.0,1075.0,340.0,685.0
587,illinois,carroll,2959905,288105.0,29340.0,4085.0,285.0,1040.0,375.0,11045.0,7330.0,8095.0,4195.0,7600.0,1895.0,3610.0,6765.0,1145.0,3780.0,2560.0,825.0,2250.0,2520.0,7430.0,2785.0,1360.0,1340.0
588,illinois,cass,2467275,240075.0,22070.0,6205.0,100.0,500.0,335.0,6725.0,5520.0,6595.0,3430.0,8700.0,1390.0,1775.0,5295.0,2180.0,3090.0,2275.0,470.0,1350.0,1295.0,6490.0,1415.0,1515.0,2430.0
589,illinois,champaign,21244365,10582.450000000017,335970.0,43905.0,27245.0,44965.0,15730.0,213960.0,87790.0,117655.0,31805.0,47610.0,6105.0,19825.0,39405.0,10335.0,54515.0,18115.0,13705.0,26800.0,38195.0,187760.0,49930.0,20300.0,13830.0
590,illinois,christian,4947175,479275.0,62565.0,7145.0,170.0,1610.0,790.0,19790.0,14040.0,20075.0,9570.0,12490.0,3640.0,6820.0,8565.0,3110.0,7850.0,5700.0,1150.0,4355.0,5200.0,15890.0,4450.0,3855.0,5380.0
591,illinois,clark,1979570,12050.0,31340.0,3555.0,20.0,440.0,880.0,11685.0,6050.0,8500.0,5880.0,7015.0,3390.0,3355.0,7870.0,420.0,3895.0,1675.0,805.0,2765.0,1230.0,7195.0,2895.0,1885.0,1750.0
592,illinois,clay,1979970,194410.0,24130.0,2715.0,35.0,1185.0,695.0,8360.0,4535.0,6120.0,3425.0,7660.0,1985.0,2255.0,6610.0,415.0,3795.0,1730.0,605.0,1025.0,1165.0,6820.0,1255.0,950.0,1490.0
593,illinois,clinton,3961140,360155.30000000005,71420.0,8970.0,725.0,2205.0,1170.0,26995.0,14795.0,22225.0,10605.0,14390.0,3145.0,7225.0,11460.0,2480.0,9200.0,5695.0,1340.0,6975.0,6320.0,19885.0,4945.0,3925.0,6415.0
594,illinois,coles,5944710,390.0,89475.0,11435.0,530.0,7615.0,1440.0,34655.0,22210.0,27150.0,10540.0,23795.0,2035.0,5540.0,19020.0,1985.0,14315.0,5325.0,4575.0,5180.0,5250.0,34755.0,12610.0,4615.0,3145.0
595,illinois,cook,675367570,37317615.30000023,7501700.0,1134375.0,2100460.0,480160.0,228540.0,4484615.0,2069165.0,3136385.0,845465.0,1659315.0,20740.0,658200.0,1381390.0,378635.0,1191750.0,769335.0,315190.0,1083480.0,1607070.0,2602945.0,1124965.0,600260.0,460985.0
596,illinois,crawford,3171555,264105.0,35660.0,4375.0,75.0,1185.0,545.0,11070.0,8480.0,9460.0,4005.0,11380.0,2465.0,3035.0,9510.0,605.0,5920.0,2445.0,295.0,1375.0,2660.0,8285.0,3235.0,1745.0,2820.0
597,illinois,cumberland,1586115,145875.0,20275.0,3165.0,0.0,155.0,420.0,6305.0,4065.0,6485.0,3600.0,5905.0,1160.0,2590.0,4795.0,525.0,2865.0,1345.0,570.0,645.0,1405.0,6420.0,1285.0,1645.0,1110.0
598,illinois,de witt,2644025,242900.0,33075.0,3970.0,35.0,1265.0,655.0,10735.0,7080.0,10230.0,4605.0,7720.0,1590.0,2815.0,4665.0,1515.0,4700.0,3405.0,725.0,4025.0,3570.0,7910.0,2315.0,1455.0,1680.0
599,illinois,dekalb,11111730,1200.1499999999999,201465.0,22180.0,5540.0,12790.0,3235.0,87790.0,48925.0,67770.0,25185.0,38735.0,4980.0,18115.0,34910.0,7320.0,36105.0,11495.0,5245.0,14370.0,20510.0,68725.0,27845.0,11235.0,7550.0
600,illinois,douglas,2647275,238050.0,34000.0,6695.0,0.0,1550.0,2140.0,12740.0,6745.0,12400.0,5965.0,10490.0,1730.0,3560.0,10440.0,1305.0,6215.0,2930.0,1000.0,1945.0,1340.0,10580.0,3835.0,2045.0,1415.0
601,illinois,dupage,114958980,9111045.899999943,1801410.0,166285.0,148855.0,39920.0,27395.0,1028795.0,281580.0,659430.0,151080.0,229640.0,5365.0,129710.0,292870.0,117245.0,251015.0,125860.0,64405.0,232405.0,321095.0,463680.0,180810.0,111155.0,54910.0
602,illinois,edgar,2674900,17575.0,33050.0,4455.0,45.0,1350.0,385.0,11385.0,6640.0,9645.0,4730.0,10535.0,3495.0,2450.0,10575.0,535.0,4280.0,2670.0,310.0,2055.0,2190.0,8925.0,2030.0,1810.0,1610.0
603,illinois,edwards,1605240,143550.0,12375.0,1610.0,20.0,625.0,250.0,4185.0,2495.0,2935.0,1750.0,4660.0,865.0,865.0,4715.0,260.0,1885.0,1020.0,250.0,600.0,810.0,2325.0,855.0,1045.0,530.0
604,illinois,effingham,4281740,380180.0,71255.0,7000.0,220.0,1250.0,1505.0,24795.0,14190.0,21790.0,9470.0,16640.0,2260.0,6610.0,14580.0,3585.0,12325.0,5740.0,1740.0,5010.0,4240.0,16370.0,7565.0,4910.0,1950.0
605,illinois,fayette,3747835,332780.0,37805.0,5375.0,520.0,1240.0,1215.0,14140.0,9260.0,10680.0,6585.0,9880.0,3220.0,3685.0,7920.0,1540.0,4975.0,3270.0,555.0,1775.0,3460.0,10545.0,3755.0,2580.0,3265.0
606,illinois,ford,2677775,240450.0,26440.0,4655.0,20.0,1120.0,100.0,9655.0,5090.0,8870.0,4765.0,5480.0,1680.0,2800.0,4890.0,885.0,3610.0,2810.0,905.0,2085.0,1300.0,9280.0,1895.0,1060.0,660.0
607,illinois,franklin,6429210,24390.0,64110.0,6580.0,40.0,1150.0,715.0,18525.0,17015.0,18680.0,11455.0,12150.0,4370.0,5195.0,9280.0,1525.0,10390.0,3930.0,2005.0,3535.0,4405.0,16840.0,7155.0,4730.0,4465.0
608,illinois,fulton,6432810,572010.0,61555.0,8330.0,75.0,2390.0,870.0,21790.0,15465.0,17185.0,9875.0,12685.0,2865.0,6445.0,8885.0,2940.0,8765.0,4390.0,1275.0,3285.0,3865.0,19880.0,6360.0,4130.0,3915.0
609,illinois,gallatin,1072485,97275.0,9825.0,1010.0,55.0,75.0,205.0,3360.0,2245.0,2275.0,1750.0,2325.0,1480.0,745.0,1030.0,250.0,785.0,1735.0,145.0,365.0,415.0,2585.0,520.0,735.0,1165.0
610,illinois,greene,2681650,243450.0,23430.0,4855.0,0.0,1290.0,210.0,8730.0,6200.0,6310.0,4320.0,6310.0,2350.0,2140.0,5060.0,510.0,4675.0,2065.0,315.0,1230.0,2355.0,6830.0,1840.0,1775.0,725.0
611,illinois,grundy,5365175,230.25,97205.0,10415.0,680.0,1955.0,1020.0,34340.0,18710.0,30820.0,15320.0,18755.0,1795.0,11060.0,15640.0,3405.0,13405.0,11100.0,1550.0,6770.0,8000.0,23215.0,12315.0,4620.0,5070.0
612,illinois,hamilton,1610040,145980.0,14385.0,1870.0,0.0,165.0,75.0,5000.0,3370.0,3515.0,2130.0,4015.0,1910.0,1165.0,2880.0,630.0,1575.0,655.0,215.0,795.0,555.0,4200.0,725.0,1470.0,1255.0
613,illinois,hancock,3757635,333900.0,37085.0,4300.0,50.0,1150.0,235.0,13045.0,7945.0,10165.0,5625.0,10015.0,3220.0,3220.0,9295.0,1745.0,4685.0,2900.0,925.0,1810.0,2085.0,10130.0,2990.0,2255.0,1535.0
614,illinois,hardin,1073835,97095.0,5825.0,755.0,60.0,70.0,110.0,2090.0,1740.0,1240.0,1040.0,1545.0,915.0,675.0,455.0,105.0,585.0,790.0,35.0,120.0,40.0,2660.0,150.0,315.0,810.0
615,illinois,henderson,1610940,146010.0,13190.0,2085.0,85.0,545.0,195.0,4710.0,2645.0,4355.0,2150.0,3850.0,1435.0,1000.0,3070.0,405.0,2035.0,1435.0,360.0,695.0,740.0,3575.0,1185.0,930.0,845.0
616,illinois,henry,6983340,19875.3,99220.0,11990.0,60.0,2300.0,1335.0,35970.0,18290.0,30540.0,14015.0,21570.0,4020.0,10145.0,17370.0,4640.0,15695.0,7945.0,2505.0,7440.0,8070.0,23470.0,8085.0,4895.0,6105.0
617,illinois,iroquois,4837095,427725.0,55250.0,6765.0,165.0,2325.0,770.0,20450.0,12980.0,15700.0,8520.0,13825.0,5740.0,5270.0,10120.0,2845.0,7275.0,4900.0,1165.0,3370.0,3870.0,17785.0,3870.0,3315.0,1950.0
618,illinois,jackson,7528395,7600.0,103735.0,10650.0,720.0,10815.0,3315.0,50930.0,34915.0,29720.0,9275.0,13210.0,2430.0,5875.0,7510.0,1505.0,16975.0,5350.0,3075.0,5210.0,7315.0,52325.0,15320.0,7490.0,7670.0
619,illinois,jasper,1613865,146610.0,17885.0,2710.0,0.0,450.0,165.0,6740.0,3800.0,5620.0,2930.0,5235.0,2210.0,1545.0,4140.0,700.0,2425.0,2150.0,160.0,1325.0,720.0,5100.0,1215.0,1370.0,1265.0
620,illinois,jefferson,5919430,27830.0,64895.0,8280.0,665.0,1590.0,2205.0,21180.0,15235.0,21625.0,8815.0,16830.0,2090.0,5715.0,10525.0,2980.0,10560.0,8975.0,1315.0,2785.0,4755.0,17600.0,8635.0,3635.0,4115.0
621,illinois,jersey,3230055,3095.1500000000005,44145.0,5465.0,100.0,1655.0,215.0,15790.0,10145.0,12580.0,7780.0,9410.0,1455.0,4635.0,7045.0,1835.0,6010.0,4175.0,685.0,2845.0,3805.0,14525.0,4790.0,2225.0,1675.0
622,illinois,jo daviess,3230955,6095.1500000000015,42060.0,6030.0,680.0,3075.0,595.0,18310.0,10795.0,12970.0,6365.0,10405.0,3530.0,4315.0,8910.0,1135.0,6065.0,2480.0,1215.0,3270.0,3925.0,11000.0,8115.0,2985.0,1900.0
623,illinois,johnson,2154470,195655.0,15445.0,1300.0,195.0,305.0,195.0,6110.0,4740.0,4255.0,1170.0,2555.0,605.0,605.0,1400.0,235.0,2420.0,985.0,175.0,895.0,505.0,6665.0,1135.0,695.0,2510.0
624,illinois,kane,44254785,3494815.0499999924,960440.0,107100.0,31300.0,17310.0,21860.0,417345.0,169850.0,325845.0,105580.0,200610.0,6525.0,90180.0,213415.0,54115.0,141575.0,63175.0,30665.0,89670.0,146930.0,216465.0,89305.0,50520.0,26690.0
625,illinois,kankakee,15691320,16330.450000000008,199020.0,26420.0,4865.0,6420.0,2715.0,70700.0,46890.0,63380.0,27295.0,45105.0,6270.0,16115.0,31370.0,10570.0,30110.0,16405.0,3865.0,14590.0,13990.0,67235.0,23235.0,11020.0,8595.0
626,illinois,kendall,5415675,445170.4500000002,217990.0,18380.0,8215.0,1575.0,2045.0,98730.0,34725.0,73230.0,25845.0,33185.0,1605.0,19970.0,35725.0,9055.0,32115.0,17230.0,8045.0,22295.0,27640.0,51100.0,18545.0,11000.0,11390.0
627,illinois,knox,8670280,680.0,91625.0,9745.0,980.0,4200.0,1570.0,31475.0,22335.0,29385.0,9245.0,20245.0,3205.0,5765.0,11795.0,3850.0,15675.0,9475.0,2510.0,4395.0,4755.0,30715.0,10275.0,4580.0,5690.0
628,illinois,lake,83778695,6650858.1999999685,1302655.0,152740.0,69765.0,50365.0,23155.0,693455.0,232705.0,446420.0,118965.0,192905.0,5305.0,97930.0,279130.0,83985.0,198000.0,62585.0,34545.0,138600.0,218120.0,305960.0,135655.0,75380.0,49255.0
629,illinois,lasalle,15296190,1348135.1500000001,219960.0,25245.0,1060.0,6310.0,2710.0,69910.0,47855.0,66835.0,33510.0,54230.0,9375.0,21625.0,41425.0,8495.0,37380.0,18360.0,4145.0,11385.0,17525.0,54555.0,24160.0,13925.0,9985.0
630,illinois,lawrence,2733525,220225.0,25450.0,3030.0,0.0,375.0,430.0,7465.0,6310.0,6855.0,3740.0,6815.0,1980.0,1620.0,5115.0,2540.0,3270.0,1585.0,325.0,1770.0,1160.0,7050.0,1675.0,2000.0,1095.0
631,illinois,lee,4921920,225.0,67280.0,8740.0,1230.0,1350.0,750.0,23615.0,16325.0,18380.0,8705.0,19220.0,2585.0,4680.0,17030.0,2805.0,9845.0,5330.0,1310.0,2905.0,5260.0,21310.0,5665.0,3750.0,3770.0
632,illinois,livingston,5471175,480275.0,71175.0,7460.0,265.0,2885.0,1110.0,22340.0,16470.0,19715.0,9435.0,19690.0,4050.0,5745.0,16210.0,1990.0,9560.0,5470.0,1780.0,5805.0,4555.0,17990.0,5270.0,3845.0,5380.0
633,illinois,logan,4378740,381300.0,50785.0,6080.0,85.0,1905.0,1205.0,18350.0,11805.0,16160.0,7220.0,10395.0,3090.0,4650.0,7985.0,1595.0,6725.0,3925.0,785.0,4540.0,3455.0,15425.0,3980.0,3680.0,4095.0
634,illinois,macon,18627495,3175.950000000001,207820.0,16590.0,2845.0,5000.0,4405.0,77015.0,45650.0,60490.0,23315.0,39430.0,5735.0,14145.0,42625.0,7040.0,27945.0,16110.0,5225.0,11365.0,16355.0,56870.0,19445.0,13260.0,9780.0
635,illinois,macoupin,7129915,621790.0,90480.0,10570.0,350.0,3090.0,830.0,31470.0,19755.0,26195.0,16045.0,18320.0,5240.0,8900.0,13270.0,3180.0,13635.0,7055.0,2105.0,5265.0,6415.0,28085.0,7360.0,5140.0,6135.0
636,illinois,madison,33512180,1227145.7000000014,531085.0,46070.0,9380.0,7895.0,5965.0,209075.0,109615.0,163225.0,59845.0,90850.0,4615.0,39545.0,81275.0,19595.0,71485.0,41735.0,12550.0,41910.0,57020.0,139530.0,64065.0,32310.0,26975.0
637,illinois,marion,6603510,571290.0,69320.0,8430.0,510.0,1650.0,2025.0,21030.0,18460.0,19720.0,8570.0,19395.0,2505.0,3805.0,14630.0,2120.0,10270.0,7180.0,1975.0,3640.0,3510.0,23970.0,5930.0,3715.0,3925.0
638,illinois,marshall,2752525,240325.0,22360.0,3970.0,25.0,1225.0,555.0,7755.0,5275.0,6595.0,2840.0,6905.0,1315.0,1840.0,6550.0,1200.0,3065.0,1765.0,435.0,1885.0,1255.0,6510.0,1465.0,1485.0,600.0
639,illinois,mason,3303855,286965.0,25605.0,2995.0,0.0,1140.0,760.0,9700.0,5880.0,5940.0,4345.0,6750.0,2490.0,2875.0,4130.0,1005.0,3050.0,2940.0,315.0,1710.0,1825.0,7335.0,2110.0,1260.0,1570.0
640,illinois,massac,2203070,194050.0,27575.0,2565.0,75.0,470.0,620.0,7630.0,7315.0,8425.0,3955.0,5095.0,590.0,1915.0,3090.0,600.0,3800.0,3920.0,295.0,1245.0,2230.0,6925.0,4445.0,1505.0,1860.0
641,illinois,mcdonough,5509425,5290.0,53305.0,6465.0,1115.0,6055.0,1835.0,26015.0,14380.0,17490.0,5530.0,9930.0,2570.0,2695.0,7235.0,1015.0,8335.0,3220.0,740.0,4040.0,3530.0,25785.0,8580.0,3075.0,2525.0
642,illinois,mchenry,28689310,2264412.2000000053,616080.0,60120.0,20630.0,11120.0,8020.0,285525.0,102985.0,218600.0,70270.0,97610.0,6095.0,61965.0,131645.0,34695.0,97760.0,36670.0,20565.0,56615.0,81360.0,136730.0,57750.0,32640.0,20500.0
643,illinois,mclean,22668080,4983.700000000008,339925.0,39930.0,7070.0,22235.0,6410.0,172370.0,71420.0,127665.0,27665.0,37715.0,4875.0,20490.0,28930.0,8355.0,50080.0,13950.0,8430.0,90395.0,38270.0,99710.0,42030.0,20210.0,11110.0
644,illinois,menard,1660290,1530.0,25690.0,4445.0,0.0,325.0,285.0,11520.0,5475.0,8855.0,3285.0,3880.0,1465.0,1985.0,1835.0,1055.0,2955.0,1940.0,675.0,2940.0,2230.0,7355.0,2515.0,1815.0,4250.0
645,illinois,mercer,2214070,8050.0,32730.0,4050.0,40.0,625.0,415.0,12000.0,6615.0,9515.0,5915.0,7720.0,2265.0,4060.0,6595.0,1050.0,4055.0,2605.0,710.0,2055.0,2350.0,9160.0,2375.0,1920.0,2565.0
646,illinois,monroe,3321855,180100.44999999998,66660.0,9840.0,550.0,1440.0,240.0,29350.0,13040.0,21595.0,10455.0,9225.0,1595.0,8020.0,10085.0,3010.0,7340.0,5480.0,2830.0,6755.0,7500.0,17200.0,6670.0,3970.0,3210.0
647,illinois,montgomery,4430540,383060.0,49945.0,5630.0,140.0,1305.0,1035.0,18260.0,12695.0,14145.0,8920.0,9135.0,4505.0,4875.0,6930.0,1525.0,7515.0,4280.0,725.0,3690.0,3880.0,13525.0,3945.0,2780.0,4980.0
648,illinois,morgan,5540425,475925.0,65075.0,9195.0,865.0,3110.0,1060.0,25990.0,16765.0,22130.0,7045.0,12020.0,2910.0,4555.0,7700.0,2495.0,11235.0,2745.0,1470.0,5495.0,3865.0,25030.0,6690.0,4605.0,5155.0
649,illinois,moultrie,2216870,195410.0,26555.0,2280.0,95.0,1265.0,1975.0,9305.0,5800.0,7325.0,4170.0,8060.0,1355.0,2725.0,8865.0,1175.0,3540.0,1035.0,755.0,1655.0,1820.0,6965.0,2230.0,1535.0,1005.0
650,illinois,ogle,6098455,528660.0,102360.0,11440.0,460.0,4575.0,1600.0,35280.0,20380.0,32280.0,14115.0,27775.0,4580.0,9905.0,23440.0,4935.0,13505.0,10380.0,2680.0,7135.0,8385.0,25170.0,9005.0,6455.0,4255.0
651,illinois,peoria,26646840,6941.050000000011,355295.0,36805.0,6960.0,9510.0,8025.0,158815.0,77485.0,109345.0,31745.0,56895.0,3675.0,21085.0,72390.0,12680.0,48410.0,18000.0,9410.0,24175.0,42195.0,106885.0,38365.0,22345.0,14670.0
652,illinois,perry,3334905,9105.0,34590.0,5115.0,270.0,885.0,330.0,12905.0,9375.0,7560.0,5520.0,8395.0,1945.0,3070.0,7320.0,990.0,4230.0,1745.0,505.0,1210.0,2360.0,11340.0,3545.0,2400.0,3095.0
653,illinois,piatt,2223770,190930.0,33875.0,4480.0,115.0,1185.0,445.0,14960.0,6890.0,7995.0,4780.0,7675.0,1875.0,2760.0,6345.0,1865.0,4610.0,2430.0,590.0,1545.0,2290.0,11185.0,3060.0,2075.0,1670.0
654,illinois,pike,2780275,238150.0,28405.0,4460.0,170.0,990.0,745.0,8415.0,8095.0,9040.0,4790.0,7150.0,3055.0,2295.0,4195.0,1110.0,5420.0,2470.0,595.0,2135.0,1435.0,8320.0,2525.0,1665.0,2270.0
655,illinois,pope,1112285,97125.0,6915.0,1040.0,0.0,55.0,30.0,1495.0,2650.0,1710.0,1985.0,1230.0,895.0,1770.0,610.0,50.0,735.0,855.0,55.0,230.0,330.0,1920.0,480.0,230.0,910.0
656,illinois,pulaski,1112385,97105.0,9120.0,835.0,140.0,415.0,85.0,2910.0,2755.0,1955.0,1090.0,2395.0,640.0,290.0,1350.0,175.0,890.0,1095.0,75.0,375.0,655.0,3050.0,815.0,725.0,970.0
657,illinois,putnam,1112485,95455.0,11425.0,2345.0,0.0,180.0,70.0,3200.0,2275.0,4110.0,2065.0,3605.0,605.0,1515.0,3435.0,925.0,1825.0,1230.0,200.0,1040.0,730.0,2205.0,920.0,290.0,335.0
658,illinois,randolph,5007420,427905.0,55140.0,7255.0,200.0,1685.0,510.0,17475.0,12335.0,15465.0,8500.0,14230.0,3415.0,5790.0,11005.0,1650.0,7155.0,5280.0,1385.0,3000.0,4035.0,14490.0,4120.0,2585.0,4095.0
659,illinois,richland,2782775,244525.0,31575.0,3265.0,285.0,555.0,605.0,9985.0,6275.0,8710.0,4655.0,8685.0,2275.0,1930.0,6715.0,1995.0,4765.0,2355.0,225.0,1515.0,1270.0,9760.0,2115.0,2025.0,1365.0
660,illinois,rock island,22284700,44625.29999999999,284520.0,30190.0,5060.0,8870.0,3130.0,102915.0,63695.0,88995.0,26990.0,64400.0,3965.0,17415.0,58550.0,11340.0,39525.0,20680.0,6585.0,18210.0,28650.0,73220.0,33285.0,19360.0,16210.0
661,illinois,saline,5019570,430095.0,39285.0,4995.0,200.0,1440.0,835.0,16225.0,10180.0,11515.0,6015.0,6415.0,3925.0,3895.0,3280.0,850.0,6105.0,2340.0,1085.0,2475.0,2415.0,14270.0,3510.0,2560.0,3640.0
662,illinois,sangamon,29600765,5647.200000000009,401520.0,45495.0,7605.0,7780.0,5325.0,191850.0,85070.0,142490.0,33905.0,36270.0,6020.0,23585.0,20715.0,12065.0,52125.0,19470.0,12780.0,37555.0,40820.0,122195.0,44910.0,28275.0,69070.0
663,illinois,schuyler,1677615,145530.0,13120.0,2100.0,0.0,890.0,180.0,4170.0,3280.0,3505.0,2725.0,3540.0,695.0,2320.0,2840.0,595.0,2380.0,1110.0,40.0,475.0,415.0,3605.0,745.0,560.0,1440.0
664,illinois,scott,1118535,97065.0,10225.0,1520.0,45.0,395.0,20.0,4265.0,2015.0,3260.0,1750.0,2390.0,1390.0,1215.0,1545.0,555.0,1175.0,1020.0,210.0,1060.0,600.0,3180.0,505.0,360.0,865.0
665,illinois,shelby,3356205,287805.0,41850.0,4300.0,120.0,1265.0,805.0,15130.0,9635.0,10725.0,5790.0,11260.0,3765.0,4345.0,9555.0,1870.0,4765.0,2580.0,815.0,2380.0,2590.0,12525.0,3660.0,2025.0,1665.0
666,illinois,st. clair,33611550,1508621.500000003,494510.0,52805.0,26970.0,8785.0,7285.0,199545.0,121075.0,159685.0,48645.0,72740.0,6055.0,31650.0,51115.0,14065.0,68595.0,40325.0,11885.0,43380.0,60180.0,141905.0,62610.0,29090.0,40835.0
667,illinois,stark,1121935,95145.0,10060.0,1885.0,20.0,525.0,395.0,4470.0,2325.0,3020.0,1455.0,2950.0,1380.0,760.0,2445.0,475.0,1655.0,975.0,205.0,900.0,995.0,3040.0,430.0,540.0,420.0
668,illinois,stephenson,7295015,455.0,86815.0,12065.0,960.0,3700.0,1385.0,31315.0,19760.0,27675.0,9795.0,22920.0,4620.0,6710.0,23110.0,2285.0,11285.0,4425.0,1580.0,7490.0,7295.0,25780.0,7985.0,6100.0,2800.0
669,illinois,tazewell,16850775,31961.799999999996,268365.0,25740.0,1015.0,5040.0,2595.0,108620.0,53210.0,77030.0,30520.0,50475.0,4695.0,20610.0,60075.0,11080.0,31230.0,16180.0,6130.0,19480.0,24430.0,71715.0,26050.0,17890.0,10290.0
